r1,r2,score
input.topic3.gz,input.citri2.gz,0.16308497719918774
input.citri2.gz,input.virtu1.gz,0.15013220034656238
input.virtu1.gz,input.citri2.gz,0.15013220034656238
input.citri2.gz,input.vtc2s2.gz,0.19845501612823177
input.vtc2s2.gz,input.citri2.gz,0.19845501612823177
input.citri2.gz,input.vtc5s2.gz,0.20097130212619624
input.vtc5s2.gz,input.citri2.gz,0.20097130212619624
input.citri2.gz,input.westp1.gz,0.2044727054250653
input.westp1.gz,input.citri2.gz,0.2044727054250653
input.citri2.gz,input.xerox3.gz,0.17885210187342784
input.xerox3.gz,input.citri2.gz,0.17885210187342784
input.citri2.gz,input.xerox4.gz,0.16659708289655756
input.xerox4.gz,input.citri2.gz,0.16659708289655756
input.citya1.gz,input.citya2.gz,0.24522154234023055
input.citya2.gz,input.citya1.gz,0.24522154234023055
input.citya1.gz,input.clarta.gz,0.22846408961512416
input.clarta.gz,input.citya1.gz,0.22846408961512416
input.citya1.gz,input.clartm.gz,0.23343677282413333
input.clartm.gz,input.citya1.gz,0.23343677282413333
input.citya1.gz,input.crnlea.gz,0.24659657222175752
input.crnlea.gz,input.citya1.gz,0.24659657222175752
